ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000001729,2969.9272038885683,0.5325426372345434,0.10129016154744372,5.257594904566359,1.4595157888067338e-7,1.1643608272997726e-5,strn3,,"striatin, calmodulin binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-030616-405]",563124
ENSDARG00000001769,1296.6458823613932,0.4435772231698697,0.09821710032345417,4.516293208708625,6.293151291302626e-6,2.528103068479423e-4,ptpra,,"protein tyrosine phosphatase, receptor type, A [Source:ZFIN;Acc:ZDB-GENE-020107-1]",140818
ENSDARG00000001804,169.9197060258183,-1.0290367157690874,0.22851364396498952,-4.503174068357799,6.6946006484358646e-6,2.6516949713778276e-4,zgc:112148,,zgc:112148 [Source:ZFIN;Acc:ZDB-GENE-050417-235],550424
ENSDARG00000001818,652.9151854112163,2.071784290419139,0.5382100223419112,3.8493974552985692,1.1840874120984577e-4,0.002580010115552102,c3b.2,,"complement component c3b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3063]",566347
ENSDARG00000001882,631.6151938940202,-0.8172916411782639,0.23615268647575155,-3.460861078377715,5.384505988660993e-4,0.008352631820682145,kbtbd12,,kelch repeat and BTB (POZ) domain containing 12 [Source:ZFIN;Acc:ZDB-GENE-050904-1],559380
ENSDARG00000001889,4343.172447158329,0.5782453480444197,0.1876316144746946,3.081811930592359,0.0020574478328878147,0.02249071901228792,tuba1a,,"tubulin, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-090507-4]",573216
ENSDARG00000001889,4343.172447158329,0.5782453480444197,0.1876316144746946,3.081811930592359,0.0020574478328878147,0.02249071901228792,tuba1a,,"tubulin, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-090507-4]",641561
ENSDARG00000001890,2218.947246346411,0.7287649799419493,0.1585216679697137,4.597257834059526,4.2808773802656326e-6,1.8626471543418802e-4,stt3b,,"STT3B, subunit of the oligosaccharyltransferase complex (catalytic) [Source:ZFIN;Acc:ZDB-GENE-030131-2638]",323918
ENSDARG00000001897,1413.8522429621953,-0.5430617007509115,0.13190299510259657,-4.117129412630154,3.836206842343811e-5,0.0010724782466414087,man2b1,,"mannosidase, alpha, class 2B, member 1 [Source:ZFIN;Acc:ZDB-GENE-050327-52]",541519
ENSDARG00000001939,385.28542068740273,0.7922791505097113,0.1716263394471875,4.6163027951400775,3.906368721287959e-6,1.7391799482159405e-4,b3gat3,,"beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I) [Source:ZFIN;Acc:ZDB-GENE-020419-3]",192334
ENSDARG00000001968,195.69050218225573,0.571519907209522,0.18224129309209827,3.1360615232284164,0.0017123327811396324,0.019760894503043726,dock5,,dedicator of cytokinesis 5 [Source:ZFIN;Acc:ZDB-GENE-080108-4],571688
ENSDARG00000001994,5126.701080147925,-0.9298558852196945,0.21785307354342168,-4.268270674796604,1.969942050031607e-5,6.429174508739517e-4,stxbp1a,,syntaxin binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-050626-106],574003
ENSDARG00000002037,302.26767629180875,2.5873967291955577,0.192914398436905,13.412149378999294,5.132932572943132e-41,2.3218307200450962e-37,pfkfb2b,,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-120222-1]",564852
ENSDARG00000002128,437.2445911006865,-0.39042921395869007,0.12663270026657283,-3.083162667595358,0.0020481316687597276,0.022421391070831926,cwf19l1,,"CWF19-like 1, cell cycle control [Source:ZFIN;Acc:ZDB-GENE-031204-5]",387304
ENSDARG00000002197,1013.3914263607907,1.760058179895251,0.46369737783612186,3.7957044055515103,1.472248338321078e-4,0.0030839076484922663,pygl,,"phosphorylase, glycogen, liver [Source:ZFIN;Acc:ZDB-GENE-041205-1]",NA
ENSDARG00000002204,16278.900635405893,0.9299831659711062,0.26113601827321936,3.561297947792444,3.6902603305675867e-4,0.006275384804244144,hspb11,,"heat shock protein, alpha-crystallin-related, b11 [Source:ZFIN;Acc:ZDB-GENE-030131-5148]",796767
ENSDARG00000002230,2407.1438218165467,-1.1158323367224925,0.3944359678215046,-2.828931506640499,0.004670369317842718,0.04032098097226247,sypb,,synaptophysin b [Source:ZFIN;Acc:ZDB-GENE-040718-205],436774
ENSDARG00000002231,587.0448715927872,0.8473050526542822,0.16084972312178067,5.267681138703487,1.3815781100869438e-7,1.115969718422729e-5,plpp2a,,phospholipid phosphatase 2a [Source:ZFIN;Acc:ZDB-GENE-140703-2],563806
ENSDARG00000002235,1346.6536216119966,-0.30460065403763453,0.1108232244189707,-2.7485272661448845,0.005986365567866122,0.04755659643429156,mmp14a,,matrix metallopeptidase 14a (membrane-inserted) [Source:ZFIN;Acc:ZDB-GENE-030901-1],373882
ENSDARG00000002249,1109.9759455563058,-0.5366851044315318,0.17312185705742814,-3.100042441512756,0.0019349291471925402,0.02164112340543289,tbxas1,,thromboxane A synthase 1 (platelet) [Source:ZFIN;Acc:ZDB-GENE-030131-8805],792041
ENSDARG00000002339,317.9691651644884,-0.5499644973402229,0.1686553089701776,-3.2608786565827588,0.0011106755982157937,0.014478472625271818,sgf29,,SAGA complex associated factor 29 [Source:ZFIN;Acc:ZDB-GENE-041010-62],449813
ENSDARG00000002344,15137.284712242179,0.5942574505384891,0.15983232440996953,3.718005433082611,2.0080195269031888e-4,0.003908380175556749,tubb4b,,"tubulin, beta 4B class IVb [Source:ZFIN;Acc:ZDB-GENE-030131-8625]",336681
ENSDARG00000002369,11953.59295320521,-0.6525701475552516,0.18443344546072865,-3.538241916617033,4.028008330280824e-4,0.006758268872845801,si:ch211-202a12.4,,si:ch211-202a12.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8486],NA
ENSDARG00000002403,416.3415765905475,-1.1741606626088508,0.2549184117025535,-4.606025334799656,4.104384069854406e-6,1.8130635646073653e-4,nusap1,,nucleolar and spindle associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-030827-5],567446
ENSDARG00000002467,490.13834453785205,-0.6424411670184645,0.16088748893752744,-3.9931082973637824,6.521276561852391e-5,0.0016279438410531516,rdh14b,,retinol dehydrogenase 14b (all-trans/9-cis/11-cis) [Source:ZFIN;Acc:ZDB-GENE-030131-6605],334665
ENSDARG00000002509,42.95428294230934,1.4997660371340795,0.38477400962983227,3.8977841527729833,9.707688267984404e-5,0.0022155276040060875,zgc:153911,,zgc:153911 [Source:ZFIN;Acc:ZDB-GENE-061013-174],768172
ENSDARG00000002536,1210.9285992918544,0.4498613078674295,0.10804491488362104,4.163650907143486,3.131988569437522e-5,9.308302953346707e-4,tm9sf4,,transmembrane 9 superfamily protein member 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1575],393482
ENSDARG00000002564,760.0864794258875,-0.49103532337470296,0.12010774206561231,-4.088290354392482,4.3456402478621894e-5,0.001178481360742196,syngr1a,,synaptogyrin 1a [Source:ZFIN;Acc:ZDB-GENE-041010-169],450047
ENSDARG00000002571,496.5946670694211,0.6773388116830181,0.1477715029695075,4.583690346729344,4.568406246047069e-6,1.956356504400266e-4,tmod2,,tropomodulin 2 [Source:ZFIN;Acc:ZDB-GENE-040912-185],447869
ENSDARG00000002635,1130.3057112140493,-0.9846899461314806,0.23141758974650253,-4.255035009266673,2.090163086993179e-5,6.734076714889562e-4,zgc:85722,FAM184A (1 of many),zgc:85722 [Source:ZFIN;Acc:ZDB-GENE-040516-7],407982
ENSDARG00000002656,818.1982603271989,-0.5861192194861746,0.21144977495806788,-2.7719075113813982,0.005572886827632321,0.04540004833173243,stxbp5a,,syntaxin binding protein 5a (tomosyn) [Source:ZFIN;Acc:ZDB-GENE-041001-161],556789
ENSDARG00000002659,3735.9351160987326,0.5772673749426038,0.17661154838512466,3.268570941260288,0.001080920765323653,0.01423002616375149,mapre1b,,"microtubule-associated protein, RP/EB family, member 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2256]",334728
ENSDARG00000002670,853.6251781044056,-0.7533953385248731,0.17964635820728714,-4.193769058516392,2.74357306520665e-5,8.419456175818019e-4,zgc:113944,ATG14,zgc:113944 [Source:ZFIN;Acc:ZDB-GENE-050913-155],407686
ENSDARG00000002682,423.97366767935716,-1.4469714553867117,0.26063693736169635,-5.551674563220835,2.8294597513349496e-8,2.8441729420418914e-6,tbcela,,tubulin folding cofactor E-like a [Source:ZFIN;Acc:ZDB-GENE-040426-1719],NA
ENSDARG00000002754,222.2434410941898,-0.4355294301364971,0.1515396139644257,-2.8740302204989034,0.004052701825485112,0.03637461133145226,pdcd2l,,programmed cell death 2-like [Source:ZFIN;Acc:ZDB-GENE-040426-967],393192
ENSDARG00000002768,61759.6879863146,-1.0289738400262163,0.2818677043617338,-3.6505560023495516,2.6167324501671766e-4,0.004792116423111825,pvalb2,,parvalbumin 2 [Source:ZFIN;Acc:ZDB-GENE-000322-4],58028
ENSDARG00000002792,1052.706829334568,0.4935479958286436,0.1508127100426386,3.2725888666088223,0.0010656736598229776,0.014103183829266404,arcn1a,,archain 1a [Source:ZFIN;Acc:ZDB-GENE-021031-2],266982
ENSDARG00000002816,158.06746849624227,1.1896097844682463,0.38135695400798075,3.1194128544548607,0.0018121185577184811,0.020626414403582732,rasgrf2b,,Ras protein-specific guanine nucleotide-releasing factor 2b [Source:ZFIN;Acc:ZDB-GENE-060504-1],553520
ENSDARG00000002917,1415.3774169312521,-0.7847537610765256,0.17072049512321913,-4.596716759227545,4.292004392203425e-6,1.863191234903356e-4,gls2b,,"glutaminase 2b (liver, mitochondrial) [Source:ZFIN;Acc:ZDB-GENE-050208-408]",556445
ENSDARG00000002947,497.93496848031464,0.8033272017946439,0.16087256020678534,4.993562611063369,5.927555717535769e-7,3.643030643030067e-5,abcd3b,,"ATP-binding cassette, sub-family D (ALD), member 3b [Source:ZFIN;Acc:ZDB-GENE-050517-29]",100170781
ENSDARG00000003021,324.4950600687606,-0.5356873827665724,0.1782197271486592,-3.0057692901736806,0.0026490991005272187,0.02690376037567315,hdac8,,histone deacetylase 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2772],406740
ENSDARG00000003035,8075.490132676998,0.6183719476199909,0.12635202894291797,4.8940405056681175,9.878649279092495e-7,5.5166768085243194e-5,hspa9,,heat shock protein 9 [Source:ZFIN;Acc:ZDB-GENE-030828-12],373085
ENSDARG00000003041,91.18867157365015,0.9483782304634234,0.28794013524752327,3.293664600275904,9.88904219909327e-4,0.013368826504297219,,,,NA
ENSDARG00000003046,4361.539425042469,0.5809343574151181,0.19352736415624006,3.001820233267444,0.0026837060476810905,0.027100812299358668,sorbs2a,,sorbin and SH3 domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-070308-2],NA
ENSDARG00000003061,434.9498321682362,0.7399887218882129,0.1571886474912833,4.707647363205718,2.505921158694591e-6,1.1982329565791874e-4,cd276,,CD276 molecule [Source:ZFIN;Acc:ZDB-GENE-070112-452],791140
ENSDARG00000003081,17264.24701053712,-1.3253220268288157,0.1432044196774159,-9.25475645105265,2.147193582496195e-20,2.428153862765822e-17,mybphb,,myosin binding protein Hb [Source:ZFIN;Acc:ZDB-GENE-030131-9794],321053
ENSDARG00000003087,784.3633571526333,-0.5162269840984234,0.1497889538223558,-3.4463621710760437,5.68188319612018e-4,0.008700551946286399,ubxn6,,UBX domain protein 6 [Source:ZFIN;Acc:ZDB-GENE-030131-5680],554960
ENSDARG00000003098,3459.534770671139,0.35727004110777716,0.12785144284274558,2.7944154024699692,0.005199364257482139,0.04319244780890002,kdm5bb,,lysine (K)-specific demethylase 5Bb [Source:ZFIN;Acc:ZDB-GENE-030424-1],415256
ENSDARG00000003132,749.0511925778055,-0.7474924910752971,0.11323441626186749,-6.601283565118891,4.076130306446023e-11,8.864407609700933e-9,apip,,APAF1 interacting protein [Source:ZFIN;Acc:ZDB-GENE-040912-128],447941
ENSDARG00000003189,3089.8272384435636,0.5258786161489318,0.17202323259984367,3.0570208930570333,0.0022354869362380893,0.02379699470246156,psmd1,,"proteasome 26S subunit, non-ATPase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-810]",554967
ENSDARG00000003193,140.75241824040387,3.985917495367145,1.2582474612243766,3.1678327341813386,0.0015357985368795863,0.01833957524213601,rassf7b,,Ras association (RalGDS/AF-6) domain family (N-terminal) member 7b [Source:ZFIN;Acc:ZDB-GENE-030429-1],368288
ENSDARG00000003207,312.0142188180682,-0.9590911436549405,0.20689699413659632,-4.63559728190993,3.559082904000545e-6,1.6228987508020226e-4,mterf3,,mitochondrial transcription termination factor 3 [Source:ZFIN;Acc:ZDB-GENE-040718-359],436888
ENSDARG00000003213,1972.5467711311971,0.6576688067778018,0.14557438810001497,4.517750789554816,6.249998152375261e-6,2.515235021570664e-4,naa15a,,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit a [Source:ZFIN;Acc:ZDB-GENE-030131-2392]",323672
ENSDARG00000003216,17159.88628280496,0.5762322242523084,0.2062699659874722,2.7935827763083347,0.005212768592240729,0.043256449620246294,anxa2a,,annexin A2a [Source:ZFIN;Acc:ZDB-GENE-030131-4282],325557
ENSDARG00000003307,919.7631615140677,0.39511271693567546,0.1084615342067324,3.6428833486955243,2.6960103599119484e-4,0.004905524240557404,stx16,,syntaxin 16 [Source:ZFIN;Acc:ZDB-GENE-060810-113],562857
ENSDARG00000003311,2173.7540610091614,-0.33951936304550306,0.10781906276567299,-3.148973422106187,0.0016384509584946023,0.019181920640171827,pank2,,pantothenate kinase 2 [Source:ZFIN;Acc:ZDB-GENE-070112-1952],570866
ENSDARG00000003381,163.18729747993112,-0.9819990754726169,0.3037025291861749,-3.2334240946364803,0.001223158357137821,0.015480790466360436,si:ch211-266g18.6,,si:ch211-266g18.6 [Source:ZFIN;Acc:ZDB-GENE-131121-599],565707
ENSDARG00000003533,176.65007497978917,-0.6165256524252352,0.21295371297545226,-2.8951157686379654,0.0037901872149546786,0.034663430748333994,col8a1b,,"collagen, type VIII, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-060503-140]",562442
ENSDARG00000003632,815.4241089150482,0.6266523663256603,0.1507175362312841,4.15779332647814,3.213365337510806e-5,9.46310987480233e-4,zgc:172270,,zgc:172270 [Source:ZFIN;Acc:ZDB-GENE-080204-67],100136849
ENSDARG00000003641,1624.8671964026028,0.43651466064111005,0.159694309663814,2.7334390408778746,0.0062676724094572565,0.04913807333680592,tfg,,trk-fused gene [Source:ZFIN;Acc:ZDB-GENE-030131-8410],336466
ENSDARG00000003642,419.52832796991794,-0.5590117742992325,0.15297334238260898,-3.6543084278113067,2.578761244111592e-4,0.004746175985841477,zfyve19,,"zinc finger, FYVE domain containing 19 [Source:ZFIN;Acc:ZDB-GENE-040718-109]",NA
ENSDARG00000003655,2237.7728552342746,-0.7440844520999359,0.23771258053773212,-3.13018541305948,0.0017469600082829012,0.020058848824682653,tmem59l,,transmembrane protein 59-like [Source:ZFIN;Acc:ZDB-GENE-040426-2651],406646
ENSDARG00000003680,2492.107197173569,0.579787385231834,0.19376250897371367,2.9922578330697065,0.002769222742444748,0.027661875917919573,runx1t1,,"runt-related transcription factor 1; translocated to, 1 (cyclin D-related) [Source:ZFIN;Acc:ZDB-GENE-060929-164]",767809
ENSDARG00000003693,1688.1177647856482,0.4778953627450977,0.15642228369678735,3.055161652488474,0.002249392462051052,0.02388474615690547,hars,,histidyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-040912-152],447847
ENSDARG00000003732,19.12678918553918,2.0435789312053245,0.6942887767013737,2.943413461059454,0.0032461456373164294,0.030881593473568947,mitfa,,microphthalmia-associated transcription factor a [Source:ZFIN;Acc:ZDB-GENE-990910-11],30080
ENSDARG00000003749,406.2560269656375,0.49815112946502677,0.16120677719555143,3.0901376364639184,0.0020006376161034027,0.02209395554854036,polb,,"polymerase (DNA directed), beta [Source:ZFIN;Acc:ZDB-GENE-040830-1]",554204
ENSDARG00000003779,770.7735593618954,1.1528299443025114,0.3721563836049435,3.0977029955403883,0.0019502677692134825,0.021754189319134032,ctnnd2b,,"catenin (cadherin-associated protein), delta 2b [Source:ZFIN;Acc:ZDB-GENE-070912-532]",558069
ENSDARG00000003789,2995.9502563762803,0.8042538057794386,0.19579836205157522,4.107561459413998,3.998583976578873e-5,0.0011028777292473703,dennd5b,,DENN/MADD domain containing 5B [Source:ZFIN;Acc:ZDB-GENE-030131-2248],323528
ENSDARG00000003822,138.6251633489206,-0.8452840623555966,0.21908609912525687,-3.858227727503273,1.1421220687731068e-4,0.002502205868793016,ankrd16,,ankyrin repeat domain 16 [Source:ZFIN;Acc:ZDB-GENE-041210-253],550225
ENSDARG00000003835,2224.270891688683,-0.6486566247369181,0.17731176220887612,-3.6582831091193495,2.539104843672369e-4,0.004691742994226958,stom,,stomatin [Source:ZFIN;Acc:ZDB-GENE-980526-486],81534
ENSDARG00000003865,95.30520562393284,0.8187427582162667,0.2773605961471941,2.951907262925565,0.003158177652529272,0.030304838339946773,pard6b,,par-6 partitioning defective 6 homolog beta (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-090312-133],100124652
ENSDARG00000003920,5592.44002395084,0.4100130071879269,0.13558179368701673,3.02410077369547,0.002493733576024139,0.02567951887978113,setb,,SET nuclear proto-oncogene b [Source:ZFIN;Acc:ZDB-GENE-030131-433],321714
ENSDARG00000003931,1751.389162808242,-0.5544488231193787,0.17349243704957168,-3.1958097571766606,0.0013943901869060595,0.017029393387985512,cndp2,,CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:ZFIN;Acc:ZDB-GENE-030131-5499],327288
ENSDARG00000003984,543.7883918901935,0.43870164397655886,0.133840671255603,3.2777902252055044,0.001046231158294409,0.013894662423455459,si:dkey-175g6.5,LTN1,si:dkey-175g6.5 [Source:ZFIN;Acc:ZDB-GENE-091204-127],100000122
ENSDARG00000004017,337.8182445653125,0.5541077754459857,0.17798115721693317,3.113294598768165,0.0018501124066592585,0.020942939089796022,spag1a,,sperm associated antigen 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9443],NA
ENSDARG00000004141,263.05235260502707,2.0822832598406453,0.4400148509604194,4.732302228653534,2.219875546755072e-6,1.0938327939206854e-4,zgc:92630,,zgc:92630 [Source:ZFIN;Acc:ZDB-GENE-040718-449],436969
ENSDARG00000004169,839.1273731448182,-0.8374627424231044,0.21498541309795172,-3.895439836383408,9.802069164306728e-5,0.0022336121656419614,stmn1a,,stathmin 1a [Source:ZFIN;Acc:ZDB-GENE-031006-14],678630
ENSDARG00000004173,4140.162965795112,0.39845620480988275,0.09655276043875403,4.126823541856518,3.678084009515188e-5,0.001042195799285454,copa,,"coatomer protein complex, subunit alpha [Source:ZFIN;Acc:ZDB-GENE-020905-2]",260439
ENSDARG00000004211,1064.216714842523,-0.396904234219981,0.09133669973850848,-4.345506629386589,1.3895457498103478e-5,4.8507222066623303e-4,ccdc106a,,coiled-coil domain containing 106a [Source:ZFIN;Acc:ZDB-GENE-050220-4],503526
ENSDARG00000004227,709.1378772255449,0.7034088069348758,0.1388361376635514,5.066467699061766,4.052654810417369e-7,2.7247895371972615e-5,pde3a,,"phosphodiesterase 3A, cGMP-inhibited [Source:ZFIN;Acc:ZDB-GENE-041210-23]",567051
ENSDARG00000004260,97.71501345343677,-0.7315937506337611,0.2288624813808037,-3.1966521826548937,0.001390324641445962,0.017015677714060238,cul5b,,cullin 5b [Source:ZFIN;Acc:ZDB-GENE-091113-45],100006147
ENSDARG00000004325,364.27821854676887,-0.9161652473430869,0.2932391655235483,-3.1242935973691246,0.0017823251762632746,0.0203693019259962,casp9,,"caspase 9, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-030825-5]",492763
ENSDARG00000004343,814.7801931273523,-0.43924515239324985,0.1214578960925273,-3.616439659539553,2.986829021119677e-4,0.005323334276648048,nelfe,,negative elongation factor complex member E [Source:ZFIN;Acc:ZDB-GENE-040718-69],436648
ENSDARG00000004363,556.9993456331716,-0.5728900061494916,0.13430861441756156,-4.265474769685236,1.9947755659521814e-5,6.4821607722903e-4,lhfp,,lipoma HMGIC fusion partner [Source:ZFIN;Acc:ZDB-GENE-041212-82],494110
ENSDARG00000004433,194.6219598257161,-0.6255821991298518,0.2216466072643239,-2.8224307461824396,0.004766111451940136,0.040877945661179395,btk,,Bruton agammaglobulinemia tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-070531-1],568653
ENSDARG00000004472,192.01999643802165,-0.7298218978309996,0.23579425765404496,-3.0951640005660663,0.0019670410023893575,0.02184023875848802,atat1,,alpha tubulin acetyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2120],406389
ENSDARG00000004497,224.89828329994305,-0.678400116824736,0.2332847168392912,-2.9080349798143135,0.00363707652294295,0.03372312154822608,tspan33a,,tetraspanin 33a [Source:ZFIN;Acc:ZDB-GENE-040718-361],436890
ENSDARG00000004537,5836.215793510986,0.5275712824989081,0.1342369794952131,3.9301486407307107,8.489336468126895e-5,0.0019794156999961444,kmt2a,,lysine (K)-specific methyltransferase 2A [Source:ZFIN;Acc:ZDB-GENE-080521-3],557048
ENSDARG00000004539,306.3738622218742,1.1125933507666106,0.3876384208739524,2.8701833741304767,0.004102338171898739,0.03668745845545029,ptgs2a,,prostaglandin-endoperoxide synthase 2a [Source:ZFIN;Acc:ZDB-GENE-020530-2],246227
ENSDARG00000004647,269.44834008654396,-0.8075802169756288,0.2025647435819903,-3.986775796691154,6.697726196671909e-5,0.0016555461572691646,spice1,,spindle and centriole associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-041212-64],494093
ENSDARG00000004672,1267.022342000424,-0.6294428658476415,0.18459907571506579,-3.4097834098541506,6.501448894296387e-4,0.00967389931857246,ptk2ab,,protein tyrosine kinase 2ab [Source:ZFIN;Acc:ZDB-GENE-020114-1],142986
ENSDARG00000004692,719.5761725064125,0.9672987304998149,0.2572979034094244,3.7594504956404724,1.7028696750294735e-4,0.0034387324500126434,nabp1a,,nucleic acid binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-041212-71],494100
ENSDARG00000004697,297.13129259384976,-0.45642751578917823,0.15359092428429016,-2.971708894363775,0.0029614733330599018,0.028870535505955086,rxrgb,,"retinoid X receptor, gamma b [Source:ZFIN;Acc:ZDB-GENE-040718-34]",436617
ENSDARG00000004706,1367.0509538346228,-0.33243727181881105,0.12161732483621313,-2.7334696949346444,0.006267089027256533,0.04913807333680592,syf2,,SYF2 pre-mRNA-splicing factor [Source:ZFIN;Acc:ZDB-GENE-040801-170],445043
ENSDARG00000004724,714.2603333308202,-0.9280049958814729,0.2246431733527956,-4.131018014173383,3.611602754770575e-5,0.0010300582535264326,tcea3,,"transcription elongation factor A (SII), 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1860]",402983
ENSDARG00000004735,5487.085551307966,0.6513277204208121,0.11893380974962522,5.4763882683314495,4.3409465312360255e-8,4.14258175936562e-6,hnrnpub,,heterogeneous nuclear ribonucleoprotein Ub [Source:ZFIN;Acc:ZDB-GENE-030131-6422],334490
