ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000015876,132.21631432733741,2.5717390541441802,0.8106278523949578,3.172527376830331,0.0015111831078749604,0.01714456610026551,npas1,,neuronal PAS domain protein 1 [Source:ZFIN;Acc:ZDB-GENE-060503-934],NA
ENSDARG00000016412,715.5456444292696,2.7162639975082232,0.9524814558668908,2.8517762532563373,0.004347569069717998,0.036199198543233446,agt,,angiotensinogen [Source:ZFIN;Acc:ZDB-GENE-030131-1205],322485
ENSDARG00000017799,101.6607387758099,4.970021040769349,0.8789348123745496,5.6545957342868585,1.5621350964494934e-8,1.5291643689713338e-6,tgm1,,"transglutaminase 1, K polypeptide [Source:ZFIN;Acc:ZDB-GENE-030131-9032]",100334173
ENSDARG00000018351,572.445790248701,2.3260020408466064,0.8370306149658316,2.778873316290296,0.005454779393556988,0.0424915790576272,hpda,,4-hydroxyphenylpyruvate dioxygenase a [Source:ZFIN;Acc:ZDB-GENE-040426-986],394142
ENSDARG00000019294,78.79809240967205,6.716237765690684,2.3296362817619345,2.882955514674207,0.003939630727962804,0.03365113922576105,cbln8,,cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13],561171
ENSDARG00000019532,907.314426420557,3.4166994015008445,1.2517078785451672,2.7296300199628045,0.006340544051504198,0.047405155813256966,fads2,,fatty acid desaturase 2 [Source:ZFIN;Acc:ZDB-GENE-011212-1],140615
ENSDARG00000019772,74.88643647299736,2.5049855612159284,0.7932759283130463,3.1577733192319926,0.0015897912664963102,0.017718363823021596,si:ch1073-280e3.1,C2,si:ch1073-280e3.1 [Source:ZFIN;Acc:ZDB-GENE-110411-261],563828
ENSDARG00000019808,755.1447129103533,2.244958967115402,0.8067920010581897,2.7825746464651484,0.005392945781511919,0.04212160486272986,evpla,,envoplakin a [Source:ZFIN;Acc:ZDB-GENE-030829-19],373136
ENSDARG00000020143,1193.3831617105234,2.950232971740587,0.9158888592447451,3.22116918659038,0.0012766875707511682,0.015242395643674092,pah,,phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2],378962
ENSDARG00000020735,35.02444013485999,2.042845619769163,0.4641668814151612,4.401101632974965,1.0770265902127238e-5,3.61016049322365e-4,efcab6,,EF-hand calcium binding domain 6 [Source:ZFIN;Acc:ZDB-GENE-070828-2],NA
ENSDARG00000020741,2200.3082769242565,6.984688709155762,1.7456065251549158,4.0012961732804575,6.299644725919227e-5,0.0014794802576593529,fga,,fibrinogen alpha chain [Source:ZFIN;Acc:ZDB-GENE-031010-21],378986
ENSDARG00000020957,31.49805357642617,2.788711731993546,0.9846178507423208,2.832278258911401,0.004621760954468236,0.037729600588819474,pth1ra,,parathyroid hormone 1 receptor a [Source:ZFIN;Acc:ZDB-GENE-991123-8],30629
ENSDARG00000021004,609.6020597287638,3.979219379076022,1.2564436097149132,3.167049717399499,0.0015399398836723503,0.017346278027741042,c5,,complement component 5 [Source:ZFIN;Acc:ZDB-GENE-120510-2],565774
ENSDARG00000021787,2398.4249924305723,2.6041149679792266,0.8717751759420668,2.987140537885976,0.002816002379056608,0.02644245357889191,abcb5,,"ATP-binding cassette, sub-family B (MDR/TAP), member 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6414]",798527
ENSDARG00000023151,14919.263530677541,2.354359957724376,0.8622497760394828,2.7304848585041195,0.006324123812762274,0.04733037588286191,ucp1,,uncoupling protein 1 [Source:ZFIN;Acc:ZDB-GENE-010503-1],83908
ENSDARG00000023157,97.21033074742202,5.453607785406925,1.8290017738358415,2.981740019841229,0.002866152780997065,0.026810950517546752,cbln10,,cerebellin 10 [Source:ZFIN;Acc:ZDB-GENE-030131-4615],559705
ENSDARG00000023157,97.21033074742202,5.453607785406925,1.8290017738358415,2.981740019841229,0.002866152780997065,0.026810950517546752,cbln10,,cerebellin 10 [Source:ZFIN;Acc:ZDB-GENE-030131-4615],559830
ENSDARG00000028485,202.46301655636333,-4.098479244462964,1.2892635516460194,-3.178930513648961,0.0014781952259924059,0.01690031678792248,cabp5b,,calcium binding protein 5b [Source:ZFIN;Acc:ZDB-GENE-050522-146],553766
ENSDARG00000029305,169.79917636398895,4.718202232263314,1.2505548949082528,3.7728869412081796,1.6136942392674955e-4,0.0031097349873967597,baiap2l1a,,BAI1-associated protein 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-031201-1],387261
ENSDARG00000029493,128.17832300232982,5.406466497323263,1.7558801033735896,3.079063591492247,0.0020765235269763578,0.021160262545968662,f9b,,coagulation factor IXb [Source:ZFIN;Acc:ZDB-GENE-060421-7346],678552
ENSDARG00000029546,20.08741780177945,4.576010773785622,1.301390277610481,3.5162478562447563,4.3769217476804026e-4,0.00678560895752863,grem1a,,"gremlin 1a, DAN family BMP antagonist [Source:ZFIN;Acc:ZDB-GENE-040625-1]",405778
ENSDARG00000030254,47.09678629499796,4.290160351202264,1.5629388617160467,2.7449316517037863,0.006052350141609246,0.04587055230655065,cbln9,,cerebellin 9 [Source:ZFIN;Acc:ZDB-GENE-040724-34],560421
ENSDARG00000030311,32.58070449641142,2.0911216373069537,0.7344686573678769,2.847121679502197,0.0044116496261593,0.03655390437435288,tmc2b,,transmembrane channel-like 2b [Source:ZFIN;Acc:ZDB-GENE-060526-262],567304
ENSDARG00000031616,172.25489247031584,2.5727616323204465,0.7065397067008083,3.641354630065978,2.7120724964545896e-4,0.004669196874635399,g6pca.1,,"glucose-6-phosphatase a, catalytic subunit, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-031001-4]",445118
ENSDARG00000031929,260.30997747485577,2.390357838248729,0.3058351653875693,7.815837120036705,5.45989399656532e-15,2.196167907018447e-12,stard14,,START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963],100001416
ENSDARG00000033296,230.9032835526204,-2.6261757385194047,0.41331126333941653,-6.353990252529739,2.098001349899807e-10,3.412800284105399e-8,gpr37b,,G protein-coupled receptor 37b [Source:ZFIN;Acc:ZDB-GENE-041210-264],568430
ENSDARG00000036152,41.30036633792965,4.8755809768634375,1.3233324530937545,3.6843205692303957,2.293134948874961e-4,0.004121123027941573,gas2b,,growth arrest-specific 2b [Source:ZFIN;Acc:ZDB-GENE-030616-552],567205
ENSDARG00000036371,9365.9141814895,2.0900411863959607,0.26421833908588577,7.9102805415659665,2.5680951250765342e-15,1.1594687439197586e-12,acta1a,,"actin, alpha 1a, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-050417-267]",550445
ENSDARG00000038009,54.450053360328425,-4.1120402755413465,1.2951277787503317,-3.1750073954162676,0.0014983268254659139,0.017024902085147616,,,,NA
ENSDARG00000038405,37.26809307470969,2.5051948038936644,0.9057438365410946,2.7658977106161085,0.0056766337735866335,0.04372707833323715,zgc:153921,,zgc:153921 [Source:ZFIN;Acc:ZDB-GENE-060929-816],100007703
ENSDARG00000038439,4019.038323965316,6.908599539819751,1.4996880106623467,4.606691185567673,4.091269003632352e-6,1.6886407493910173e-4,fabp10a,,"fatty acid binding protein 10a, liver basic [Source:ZFIN;Acc:ZDB-GENE-020318-1]",171481
ENSDARG00000038703,354.4934425150474,2.5575151657089448,0.49885377306975803,5.12678324546081,2.947345086297681e-7,1.86297472411896e-5,hkdc1,,hexokinase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9801],321224
ENSDARG00000039220,29.182740288947663,3.8652266510795434,1.3013323418019331,2.9702071691597465,0.0029759897967431967,0.027512671238340884,st6galnac5a,,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5a [Source:ZFIN;Acc:ZDB-GENE-070705-488]",563594
ENSDARG00000040161,290.58512453728434,4.443754247077395,0.6324962152054266,7.0257404554335885,2.1293395772272994e-12,5.414641318045924e-10,zgc:92287,,zgc:92287 [Source:ZFIN;Acc:ZDB-GENE-040718-350],436879
ENSDARG00000040628,402.0900093990552,2.2160661368966905,0.817625580738511,2.7103679105722867,0.006720861226374269,0.04956187097035932,zgc:110333,,zgc:110333 [Source:ZFIN;Acc:ZDB-GENE-050417-331],550497
ENSDARG00000041595,592.5077074932581,4.63225836499407,1.6688110442686481,2.775783622060186,0.00550688445096504,0.0427693242644161,ces3,,carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563],560651
ENSDARG00000041645,979.4319646899395,5.849488811136288,1.2216352397383279,4.788244985785805,1.6824618356005416e-6,8.144661529319646e-5,sb:cb37,,sb:cb37 [Source:ZFIN;Acc:ZDB-GENE-030131-9800],100006947
ENSDARG00000041947,254.55164928630822,2.055048457625957,0.5882186610638874,3.4936811659614357,4.7640961636137265e-4,0.0072139698444645085,styk1,,serine/threonine/tyrosine kinase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3435],324714
ENSDARG00000043237,453.4748624353492,-2.0650216124801344,0.20275537137726743,-10.184793618304413,2.3185132811613736e-24,3.2057793324458167e-21,nfil3-2,,"nuclear factor, interleukin 3 regulated, member 2 [Source:ZFIN;Acc:ZDB-GENE-110929-1]",792516
ENSDARG00000043482,25.9097180618333,-3.01601908091892,1.011647280690954,-2.981295100065887,0.0028703205430677605,0.02682725026374654,zgc:86586,B3GNT3 (1 of many),zgc:86586 [Source:ZFIN;Acc:ZDB-GENE-040625-129],494166
ENSDARG00000043719,402.80042828627955,4.399112995441873,1.3073283620127707,3.3649640926239615,7.655362096197723e-4,0.010323435751163998,c3a.6,,"complement component c3a, duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-041212-2]",NA
ENSDARG00000045089,223.12504560793948,21.806302466274563,2.462386267014897,8.855760267340152,8.311534207710259e-19,7.072156587583617e-16,si:ch211-270n8.1,,si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34],792467
ENSDARG00000045306,255.67811870426746,5.563201618158087,1.784430455626265,3.1176343133000506,0.0018230885531412672,0.01951242770253713,slc51a,,"solute carrier family 51, alpha subunit [Source:ZFIN;Acc:ZDB-GENE-040912-10]",447807
ENSDARG00000045863,143.8315623245357,-3.2211111798102867,0.3861987578314602,-8.340552926418273,7.394395750203648e-17,4.194518389275777e-14,asb15b,,ankyrin repeat and SOCS box containing 15b [Source:ZFIN;Acc:ZDB-GENE-041210-265],568579
ENSDARG00000046142,95.0079712288547,2.0492506000133837,0.6834850598040113,2.9982375922028264,0.0027154588734575416,0.025800899782847973,si:ch211-170d8.5,,si:ch211-170d8.5 [Source:ZFIN;Acc:ZDB-GENE-081105-120],100000463
ENSDARG00000051914,143.39010038329977,-3.198651591659061,0.3598661719962654,-8.888447541249462,6.196863079837622e-19,5.483728076609908e-16,slc14a2,,"solute carrier family 14 (urea transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4833]",326634
ENSDARG00000052734,687.5042921944386,3.600941697782064,1.233228402269224,2.9199308831649406,0.0035010902537193547,0.030833845415220256,hmgcra,,3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2],559054
ENSDARG00000052948,113.03156574497321,3.1109402035836995,0.34465560416846436,9.026228402957004,1.776904505777278e-19,1.709150364404814e-16,zgc:195023,,zgc:195023 [Source:ZFIN;Acc:ZDB-GENE-081022-175],567953
ENSDARG00000053476,74.90305518613205,5.6775261306194444,2.0002400040928716,2.838422448807216,0.004533713485686216,0.03718922634180057,lipca,,"lipase, hepatic a [Source:ZFIN;Acc:ZDB-GENE-040426-1361]",393997
ENSDARG00000053569,447.9628424353844,2.056155917495801,0.6817729593725166,3.015895378702355,0.002562216496668394,0.0247636153585823,sox3,,SRY (sex determining region Y)-box 3 [Source:ZFIN;Acc:ZDB-GENE-980526-333],30529
ENSDARG00000053802,56.62059356630449,3.964889423828294,1.3796010767297053,2.873939061592299,0.004053871726334897,0.034331814807992404,cbln5,,cerebellin 5 [Source:ZFIN;Acc:ZDB-GENE-070912-577],NA
ENSDARG00000053820,419.4550601047761,-2.1561576679660943,0.24628187458750986,-8.754836999585853,2.0439867246023335e-18,1.559279941668187e-15,pcmtd2,,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-060312-14],556012
ENSDARG00000053973,18652.704063077043,5.098271567305561,1.616466986215993,3.1539595987915385,0.001610713826621532,0.017870522560856646,fetub,,fetuin B [Source:ZFIN;Acc:ZDB-GENE-050208-4],569489
ENSDARG00000055036,334.9499002116358,2.646209298080817,0.7683225022848228,3.4441387440971343,5.728816409085889e-4,0.008240481496632453,itih3a,,inter-alpha-trypsin inhibitor heavy chain 3a [Source:ZFIN;Acc:ZDB-GENE-050522-262],553614
ENSDARG00000055185,182.52028501189065,2.076990875918449,0.7571302413202782,2.7432412054980233,0.006083598038086683,0.04604428306417779,tm4sf5,,transmembrane 4 L six family member 5 [Source:ZFIN;Acc:ZDB-GENE-040718-65],436645
ENSDARG00000055514,597.1452261262402,4.374731719218537,1.5038331321703808,2.9090539539481894,0.0036252428966904804,0.03158214884874269,icn2,,ictacalcin 2 [Source:ZFIN;Acc:ZDB-GENE-070822-9],100005083
ENSDARG00000055798,22.780199102403856,-2.212527653828599,0.7794016227640076,-2.8387516643630635,0.004529038934470507,0.03716466184988539,heyl,,hes-related family bHLH transcription factor with YRPW motif-like [Source:ZFIN;Acc:ZDB-GENE-030131-7074],335134
ENSDARG00000055825,554.2171314342606,3.8897240098502555,0.8987556424406632,4.327899404656098,1.5053819239141594e-5,4.758075488992146e-4,celsr3,,"cadherin, EGF LAG seven-pass G-type receptor 3 [Source:ZFIN;Acc:ZDB-GENE-070122-3]",NA
ENSDARG00000056462,176.89929030022677,4.145348405430151,1.2983633874969516,3.1927489987389097,0.0014092538555207457,0.01633154690711653,crp2,,C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826],327615
ENSDARG00000056462,176.89929030022677,4.145348405430151,1.2983633874969516,3.1927489987389097,0.0014092538555207457,0.01633154690711653,crp2,,C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826],100141336
ENSDARG00000057262,193.69948932867885,2.9882280668453434,0.9055745521687086,3.2998145317677126,9.674874439733286e-4,0.012329334517869786,si:dkey-91i10.3,,si:dkey-91i10.3 [Source:ZFIN;Acc:ZDB-GENE-081105-124],565876
ENSDARG00000057392,31.751505050648714,-2.6771288055521296,0.662142868836239,-4.043128653272919,5.274266109241452e-5,0.0012754473654885733,lrrc31,,leucine rich repeat containing 31 [Source:ZFIN;Acc:ZDB-GENE-091204-286],NA
ENSDARG00000057911,8418.934560803731,3.183054378093568,0.22779105838390173,13.973570344140066,2.2600649638581274e-44,1.6666472398477783e-40,zgc:86709,ACTC1 (1 of many),zgc:86709 [Source:ZFIN;Acc:ZDB-GENE-040625-35],570210
ENSDARG00000059747,375.8914838190699,-3.4809962741735196,0.312677069923839,-11.132879923114961,8.678546234299079e-29,2.133283092682206e-25,si:dkey-106c17.3,,si:dkey-106c17.3 [Source:ZFIN;Acc:ZDB-GENE-060503-706],569752
ENSDARG00000059805,41.6460149561597,3.099985221478789,0.9719691980797279,3.189386276440939,0.0014257522450656218,0.016488194938623496,slc25a38a,,"solute carrier family 25, member 38a [Source:ZFIN;Acc:ZDB-GENE-060929-320]",767662
ENSDARG00000061968,53.82705309712834,2.1355521414862646,0.5632985198462259,3.791155251161047,1.4994818156721713e-4,0.0029253118349308153,myo1ha,,myosin IHa [Source:ZFIN;Acc:ZDB-GENE-060531-78],556606
ENSDARG00000067851,143.49460834688003,2.362005973083134,0.7746742052795198,3.0490313953733224,0.002295804879635189,0.022806507118172108,lcn15,,lipocalin 15 [Source:ZFIN;Acc:ZDB-GENE-060825-349],751703
ENSDARG00000068934,958.9599454914943,2.0399711130525837,0.25764197599215927,7.917852303363275,2.416481647577448e-15,1.113746322694914e-12,cyp1b1,,"cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-030902-1]",100150054
ENSDARG00000069292,82.47069025086135,2.663676420159328,0.9844511717191949,2.705747625357203,0.006815081705696407,0.04994039502322677,si:dkeyp-89c11.1,,si:dkeyp-89c11.1 [Source:ZFIN;Acc:ZDB-GENE-041210-201],402867
ENSDARG00000069630,1337.5776657043791,3.9336080383982104,1.328330957883266,2.961316240544848,0.0030632722857035265,0.028025752882056738,tat,,tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144],561410
ENSDARG00000069988,174.71967032918215,3.7276299888273403,1.306825489760804,2.8524313445321843,0.0043386183377465805,0.03614368984530798,arid5b,,AT rich interactive domain 5B (MRF1-like) [Source:ZFIN;Acc:ZDB-GENE-070112-1882],572528
ENSDARG00000070059,97.28300457469548,2.4305742322783663,0.2715842179747847,8.949615152173656,3.5672383867831705e-19,3.28825061795017e-16,si:ch211-262i1.5,,si:ch211-262i1.5 [Source:ZFIN;Acc:ZDB-GENE-030131-3152],567573
ENSDARG00000070069,163.72434436558422,2.219516999768861,0.6688578487480241,3.3183687743567316,9.054485608834127e-4,0.011727891400716475,pitx3,,paired-like homeodomain 3 [Source:ZFIN;Acc:ZDB-GENE-041229-4],402974
ENSDARG00000070078,242.0980525255271,5.433145830849795,1.9821440747614416,2.741044861486012,0.006124414488393394,0.046274051136177274,abcb11b,,"ATP-binding cassette, sub-family B (MDR/TAP), member 11b [Source:ZFIN;Acc:ZDB-GENE-050517-14]",571189
ENSDARG00000070558,52.850355823170176,-3.012325405112007,0.660592159791018,-4.560038081688667,5.114434511063415e-6,2.0277174675314681e-4,si:ch211-93g23.2,,si:ch211-93g23.2 [Source:ZFIN;Acc:ZDB-GENE-090312-164],100005086
ENSDARG00000070892,116.92818124109243,3.677532343027998,1.255663778858985,2.928755615113587,0.003403218798205766,0.0302367106316089,si:ch211-262h13.5,,si:ch211-262h13.5 [Source:ZFIN;Acc:ZDB-GENE-050208-372],571127
ENSDARG00000070960,181.06391178716888,7.302810442394672,2.172023881447846,3.3622146168700056,7.732000311979778e-4,0.010398482851181072,si:ch211-288g17.4,,si:ch211-288g17.4 [Source:ZFIN;Acc:ZDB-GENE-060531-62],795729
ENSDARG00000071005,183.04068171594537,2.2150915782058678,0.5637250346939593,3.929383018102822,8.51640952019538e-5,0.0018617443460008142,ppp1r3ca,,"protein phosphatase 1, regulatory subunit 3Ca [Source:ZFIN;Acc:ZDB-GENE-040718-70]",436649
ENSDARG00000071076,399.71638168906367,2.483527257857235,0.5721872686797078,4.3404098514597225,1.4221720548788072e-5,4.54663473556125e-4,ldhbb,,lactate dehydrogenase Bb [Source:ZFIN;Acc:ZDB-GENE-040718-176],436747
ENSDARG00000071560,38.47278591521967,3.891494980352002,1.3120161022891206,2.966042088631667,0.0030165920382668387,0.02772582703056804,dlx4b,,distal-less homeobox 4b [Source:ZFIN;Acc:ZDB-GENE-990415-50],30581
ENSDARG00000071579,29.201925911993523,4.861027426020507,1.3060309522285822,3.7219848562744686,1.9766288029333628e-4,0.0036839898068487605,urad,,ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase [Source:ZFIN;Acc:ZDB-GENE-070112-472],557735
ENSDARG00000071678,394.00805451507836,2.4466191656966427,0.473784207104422,5.163994765991447,2.417344582141534e-7,1.5963854982303627e-5,atcaya,,"ataxia, cerebellar, Cayman type a [Source:ZFIN;Acc:ZDB-GENE-070705-185]",565827
ENSDARG00000074210,113.97298909359732,4.743526238996883,0.32209046131752767,14.727310518893493,4.3050055802641785e-49,9.138132843612359e-45,zgc:110286,,zgc:110286 [Source:ZFIN;Acc:ZDB-GENE-050417-68],550265
ENSDARG00000074712,38.734189858957336,5.690344523653676,2.085659704833464,2.7283187714977877,0.006365805853999067,0.047513739172746754,si:ch211-186e20.2,,si:ch211-186e20.2 [Source:ZFIN;Acc:ZDB-GENE-110407-8],NA
ENSDARG00000074863,116.11451985636909,-2.2782864435610257,0.284081373561859,-8.0198374676787,1.0588517750133918e-15,5.09238648230897e-13,si:dkey-112m2.1,,si:dkey-112m2.1 [Source:ZFIN;Acc:ZDB-GENE-091116-15],NA
ENSDARG00000075172,968.7250302333314,-2.0823455785531295,0.24113456067449845,-8.635616448875762,5.841118596147383e-18,4.168486022663502e-15,fbxo25,,F-box protein 25 [Source:ZFIN;Acc:ZDB-GENE-040801-19],403037
ENSDARG00000075177,37.85346895332287,2.2464830565278344,0.7288028836683966,3.0824288801112623,0.002053187859602729,0.021018696955760603,ribc2,,RIB43A domain with coiled-coils 2 [Source:ZFIN;Acc:ZDB-GENE-050411-27],568595
ENSDARG00000075766,74.94133539104462,2.2355923656818875,0.7431512809972206,3.0082601252896835,0.0026274813378858552,0.025218121318025498,sccpdha,,saccharopine dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040718-51],436632
ENSDARG00000076448,315.52266745315654,5.564319472699569,2.0166502033819707,2.75918920562826,0.005794497524643674,0.04448010712619431,serpinf2a,,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2a [Source:ZFIN;Acc:ZDB-GENE-060822-1]",560308
ENSDARG00000076838,1142.3961980981253,4.377957164107566,1.423397918246329,3.0757085618766022,0.0021000300031301924,0.021350626727596158,apom,,apolipoprotein M [Source:ZFIN;Acc:ZDB-GENE-010605-5],569714
ENSDARG00000076900,66.4194143875914,2.172195686744307,0.7591633314624324,2.8613021687439066,0.004219047223979877,0.03539508875765555,prozb,,"protein Z, vitamin K-dependent plasma glycoprotein b [Source:ZFIN;Acc:ZDB-GENE-120816-1]",558106
ENSDARG00000077187,287.0066439061329,2.5650781257190594,0.8582261862212862,2.9888136331669517,0.0028006290105947883,0.02633162583994411,impg1a,,interphotoreceptor matrix proteoglycan 1a [Source:ZFIN;Acc:ZDB-GENE-070424-197],NA
ENSDARG00000077382,25.089633691221646,3.118966270230271,1.102981537598774,2.8277592723993914,0.0046875040417345476,0.03809759438475143,si:rp71-68n21.12,,si:rp71-68n21.12 [Source:ZFIN;Acc:ZDB-GENE-081105-169],NA
ENSDARG00000077540,62.74252571957244,5.050885217496635,1.2449889346234726,4.0569719754370315,4.971304442082238e-5,0.001223361158756233,f2rl1.2,,"coagulation factor II (thrombin) receptor-like 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070615-24]",100073342
ENSDARG00000078322,3370.4474713478194,-2.1639244371827866,0.18349456430201058,-11.79285307667872,4.248986342723226e-32,1.3428617837152276e-28,col12a1a,,"collagen, type XII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-090728-1]",100149543
ENSDARG00000078674,85.16905850875345,3.7063690943226097,0.8262421328894943,4.485814686502216,7.263585335260636e-6,2.6214078037841934e-4,hspb9,,"heat shock protein, alpha-crystallin-related, 9 [Source:ZFIN;Acc:ZDB-GENE-080214-6]",100137108
ENSDARG00000078975,26.08713751293143,-2.5733291375838556,0.7185910339463886,-3.5810760446752834,3.421820337014057e-4,0.0055785505759588785,igl1c3,,immunoglobulin light 1 constant 3 [Source:ZFIN;Acc:ZDB-GENE-111021-11],NA
ENSDARG00000079161,1405.8145397218934,-2.3425535883475357,0.32286927036606033,-7.255424418965647,4.004043124406162e-13,1.2134444663183223e-10,bsnb,,bassoon (presynaptic cytomatrix protein) b [Source:ZFIN;Acc:ZDB-GENE-120628-1],101175706
ENSDARG00000080385,48.35908000770212,4.475579751876448,0.6236930654862433,7.175933162551998,7.181563508783845e-13,2.0633471364262987e-10,,,U2 spliceosomal RNA [Source:RFAM;Acc:RF00004],NA
ENSDARG00000080450,24.23339268311719,5.229714206670728,0.7221831978595831,7.241534034813646,4.436377984865504e-13,1.3262971643132372e-10,,,Small nucleolar RNA SNORA35 [Source:RFAM;Acc:RF00566],NA
ENSDARG00000081192,52.37331626055695,9.864704262087468,1.2854850341414792,7.673916070657084,1.6682325795744435e-14,6.474791115425511e-12,,,U5 spliceosomal RNA [Source:RFAM;Acc:RF00020],NA
ENSDARG00000082321,75.71501844212494,6.502427664859874,0.7127595120507545,9.122891459071607,7.31462153340925e-20,7.355516917436948e-17,,,U2 spliceosomal RNA [Source:RFAM;Acc:RF00004],NA
